2023-04-26 14:14:09.832993	2023-04-26 14:14:09.832998	cidref	027224430	R	rec	86511d94-4d0f-4a75-a946-298ed12058d7
2023-04-26 14:14:09.932344	2023-04-26 14:14:09.932349	cidref	027227219	R	rec	5268ed41-ce31-4148-b6c3-7e5a1e5785d7
2023-04-26 14:14:09.988648	2023-04-26 14:14:09.988653	cidref	027235548	R	rec	174e515f-200a-4fcc-a732-0bad1721f3f0
2023-04-26 14:14:10.044403	2023-04-26 14:14:10.04441	cidref	027236226	R	rec	52ce874a-2ccb-419c-a28d-4d0c4c380b6c
2023-04-26 14:14:10.124585	2023-04-26 14:14:10.124596	cidref	027243087	R	rec	9c057e00-dfc8-4ee6-8ad7-9c8b89fefe6f
2023-04-26 14:14:10.222365	2023-04-26 14:14:10.22238	cidref	027246655	R	rec	2585be3e-ea47-4920-b2e1-f001f99d9345
2023-04-26 14:14:10.31946	2023-04-26 14:14:10.319467	cidref	027256251	R	rec	36db8ac2-af28-4034-ba28-dcb885ef7fc5
2023-04-26 14:14:10.403557	2023-04-26 14:14:10.403569	cidref	027287289	R	rec	67435331-fc00-4bca-8a12-01473b0ca035
2023-04-26 14:14:10.486069	2023-04-26 14:14:10.486085	cidref	027294358	R	rec	30314cdb-6f07-4b77-bc20-c911c1a6c3c2
2023-04-26 14:14:10.584536	2023-04-26 14:14:10.584552	cidref	02730440X	R	rec	ea1c7976-7e6e-4132-842a-0b43f90ac9a5
2023-04-26 14:14:10.674385	2023-04-26 14:14:10.6744	cidref	027328295	R	rec	3adea760-f6e3-4383-85d4-f52e16889564
2023-04-26 14:14:10.767796	2023-04-26 14:14:10.767812	cidref	027354431	R	rec	22a563f5-4f16-4850-b864-1f16aab1e7b5
2023-04-26 14:14:10.836184	2023-04-26 14:14:10.83619	cidref	027366669	R	rec	686e65ab-575b-4835-aaf9-69aeb08a8376
2023-04-26 14:14:10.893178	2023-04-26 14:14:10.893187	cidref	027389782	R	rec	7a226b4b-0b0d-4959-a8a0-57ed02d6e295
2023-04-26 14:14:10.974279	2023-04-26 14:14:10.97429	cidref	027430162	R	rec	24a1a800-217b-48eb-bfea-b6e37cbfcbe8
2023-04-26 14:14:11.066649	2023-04-26 14:14:11.066665	cidref	027488462	R	rec	6484bbb7-9c44-40be-9f55-9202b057d267
2023-04-26 14:14:11.159693	2023-04-26 14:14:11.159703	cidref	027510387	R	rec	cd28b484-d2ea-48b8-875a-b7a63a20df04
2023-04-26 14:14:11.240581	2023-04-26 14:14:11.240596	cidref	027599701	R	rec	261efb2e-87d1-4427-b6de-2ce990c85d02
2023-04-26 14:14:11.342327	2023-04-26 14:14:11.342339	cidref	027661504	R	rec	7ea3ea92-660b-41ba-a36d-4981ebe31772
2023-04-26 14:14:11.427109	2023-04-26 14:14:11.427123	cidref	027675823	R	rec	265dcef7-2bcd-428e-aa19-09e32295f6a2
2023-04-26 14:14:11.523495	2023-04-26 14:14:11.523511	cidref	027688739	R	rec	b9a95bcc-deaf-4f13-80d4-7e4bc8c15a55
2023-04-26 14:14:11.625102	2023-04-26 14:14:11.625117	cidref	02770940X	R	rec	63416883-80f7-41b9-a292-52b76d3b77ee
2023-04-26 14:14:11.717762	2023-04-26 14:14:11.717777	cidref	027741060	R	rec	bb749552-de82-42ea-9b1f-190b55f34556
2023-04-26 14:14:11.818881	2023-04-26 14:14:11.818896	cidref	027741125	R	rec	cc7cd85d-95ed-4e35-8c7f-19430e31e17f
2023-04-26 14:14:11.895186	2023-04-26 14:14:11.895192	cidref	027765369	R	rec	73ad7c10-f03d-4856-b134-448ace0e7a36
2023-04-26 14:14:11.965289	2023-04-26 14:14:11.965294	cidref	027785084	R	rec	3d156b5f-fe29-455a-88e7-f728b1b5daed
2023-04-26 14:14:12.054953	2023-04-26 14:14:12.054968	cidref	027805220	R	rec	49dca8b9-0c38-4c43-8afd-f542fefce426
2023-04-26 14:14:12.179097	2023-04-26 14:14:12.179111	cidref	027825280	R	rec	ca97b9a1-fdf4-4a21-9960-4c855422bcea
2023-04-26 14:14:12.273454	2023-04-26 14:14:12.273466	cidref	027832953	R	rec	ed0256de-5f1f-4729-8ae6-fc095744f92b
2023-04-26 14:14:12.374995	2023-04-26 14:14:12.375007	cidref	027838919	R	rec	4bd941c8-b452-4a79-a730-e2e0ad76a898
2023-04-26 14:14:12.458645	2023-04-26 14:14:12.458661	cidref	02784532X	R	rec	ab658472-3929-400c-a7b0-a296882e5f9a
2023-04-26 14:14:12.553026	2023-04-26 14:14:12.553042	cidref	028004698	R	rec	189e542f-a240-4d05-8f57-b5538d3b9d6c
2023-04-26 14:14:12.662562	2023-04-26 14:14:12.662573	cidref	028244494	R	rec	5ae3e6f3-fd58-4051-bddb-01e0bf046df6
2023-04-26 14:14:12.744007	2023-04-26 14:14:12.74402	cidref	028283678	R	rec	a585d6cd-417d-4549-b0bc-1e8d80c1beae
2023-04-26 14:14:12.841494	2023-04-26 14:14:12.8415	cidref	028701755	R	rec	edc1bb1f-c58b-4365-9d8c-7fb9449efa6c
2023-04-26 14:14:12.910472	2023-04-26 14:14:12.910477	cidref	028910044	R	rec	8682c1e3-7e89-4c6c-ac77-f2f63422f11e
2023-04-26 14:14:12.961516	2023-04-26 14:14:12.961521	cidref	028962389	R	rec	0c54aac4-4b78-4a3c-82ad-a6b8c6e75238
2023-04-26 14:14:13.025976	2023-04-26 14:14:13.025989	cidref	029241693	R	rec	d6737a95-75aa-402a-b550-7e4d784ed7a7
2023-04-26 14:14:13.108533	2023-04-26 14:14:13.108544	cidref	029560020	R	rec	37c36f2e-52b4-4030-9388-a7304a28f4f7
2023-04-26 14:14:13.197728	2023-04-26 14:14:13.197741	cidref	029563321	R	rec	650b7fcd-3ca9-48c2-a5c6-aaaa57a28f05
2023-04-26 14:14:13.284422	2023-04-26 14:14:13.284438	cidref	029910609	R	rec	7f64d0ca-ddaf-4699-a4bc-2d4b8a32399b
2023-04-26 14:14:13.382451	2023-04-26 14:14:13.382464	cidref	030763762	R	rec	03a7e43d-a549-4d03-924c-1d8367d32b9b
2023-04-26 14:14:13.470222	2023-04-26 14:14:13.470234	cidref	030767806	R	rec	0e664c36-327a-4dd1-b7f2-a9d518777f7b
2023-04-26 14:14:13.566672	2023-04-26 14:14:13.566687	cidref	03116207X	R	rec	c2e67de7-742a-4f1e-b193-401a0f44a3eb
2023-04-26 14:14:13.6618	2023-04-26 14:14:13.661815	cidref	031474284	R	rec	ad39825d-90a1-4312-9a6d-c51ac0ec424b
2023-04-26 14:14:13.757969	2023-04-26 14:14:13.757984	cidref	031911056	R	rec	3e89491b-a3a2-45a1-94ae-66be173fca4d
2023-04-26 14:14:13.855435	2023-04-26 14:14:13.855447	cidref	032187130	R	rec	b5934104-1181-4c91-9b15-f5d039b6c8e4
2023-04-26 14:14:13.92823	2023-04-26 14:14:13.928235	cidref	032972938	R	rec	0d3f09d2-9d73-44a2-b1fd-5c63094f03a2
2023-04-26 14:14:13.980385	2023-04-26 14:14:13.980391	cidref	03388157X	R	rec	91656bf3-5806-415c-aa46-acf2d2025684
2023-04-26 14:14:14.032222	2023-04-26 14:14:14.032233	cidref	034160523	R	rec	afa0ac41-822a-4c6f-92d5-b6c2b0b2f3c8
2023-04-26 14:14:14.135541	2023-04-26 14:14:14.135546	cidref	034680365	R	rec	eea79f60-32d5-4a46-9e56-54efe2128616
2023-04-26 14:14:14.221814	2023-04-26 14:14:14.221826	cidref	050203177	R	rec	5f177ffa-4119-4d84-96d5-e2f76d81025a
2023-04-26 14:14:14.309711	2023-04-26 14:14:14.309724	cidref	050513478	R	rec	acc4e352-068b-407e-89e8-8575301180ce
2023-04-26 14:14:14.407075	2023-04-26 14:14:14.407087	cidref	077061284	R	rec	3f6acb5a-75fb-4b48-8e48-94cd3da52500
2023-04-26 14:14:14.497751	2023-04-26 14:14:14.497763	cidref	080206913	R	rec	198f48bf-f33f-40a7-894f-b036fb0bfc80
2023-04-26 14:14:14.591789	2023-04-26 14:14:14.591799	cidref	083620338	R	rec	bdf9cc9a-56cb-45c9-a12a-8d44cb91d610
2023-04-26 14:14:14.691489	2023-04-26 14:14:14.691504	cidref	092468675	R	rec	a1577856-aa9d-4113-ad73-1e7af43d8335
2023-04-26 14:14:14.783706	2023-04-26 14:14:14.783717	cidref	130730173	R	rec	1ac34d9f-45b5-4923-8657-78f836f373c3
2023-04-26 14:14:14.885858	2023-04-26 14:14:14.885871	cidref	132184214	R	rec	c1aeecac-6823-486a-8370-6dd64392c8f4
2023-04-26 14:14:14.968173	2023-04-26 14:14:14.968179	cidref	16573762X	R	rec	2d6627bb-fd5e-4984-aaf0-8c49346add69
2023-04-26 14:14:15.022005	2023-04-26 14:14:15.02201	cidref	16719416X	R	rec	a0f6bb58-a479-4384-a31a-bcc015cc1f41
2023-04-26 14:14:15.088018	2023-04-26 14:14:15.088029	cidref	172690250	R	rec	03717534-d469-455e-8727-84f1f032269f
2023-04-26 14:14:15.208134	2023-04-26 14:14:15.208148	cidref	174131887	R	rec	e3628836-e011-4c4e-9d3b-904e6eaa1388
2023-04-26 14:14:15.301116	2023-04-26 14:14:15.301129	cidref	18456381X	R	rec	db60e92c-0d06-4baf-828a-35981061f7c8
2023-04-26 14:14:15.382327	2023-04-26 14:14:15.382332	cidref	245367888	R	rec	b1ef6cd2-d2dc-4c99-9f47-cee2edc79a61
2023-04-26 14:14:15.456175	2023-04-26 14:14:15.45619	cidref	252252063	R	rec	9c41534d-6fe3-4dc2-9c44-fe5fb0c90659
2023-04-26 14:14:15.541656	2023-04-26 14:14:15.541671	cidref	25410875X	R	rec	9868f627-0bc9-4152-9d86-03869e401618
2023-04-26 14:14:15.624461	2023-04-26 14:14:15.62447	cidref	256524203	R	rec	a30a9c41-2fc6-4e1f-863f-cf4ce7cca1e0
2023-04-26 14:14:15.727081	2023-04-26 14:14:15.727096	cidref	258617527	R	rec	993e40ec-7a62-4ffd-a489-629431054499
2023-04-26 14:14:15.813976	2023-04-26 14:14:15.813991	cidref	25906288X	R	rec	f927829f-ad9a-451c-903b-ecf0f495dec3
2023-04-26 14:14:15.901757	2023-04-26 14:14:15.901773	cidref	259596337	R	rec	2def4050-f873-4071-9474-8b2d6dce2011
2023-04-26 14:14:16.003225	2023-04-26 14:14:16.003238	cidref	259599174	R	rec	5fedaec5-fdab-4e8a-a18d-b6158811a950
2023-04-26 14:14:16.060938	2023-04-26 14:14:16.060943	cidref	259943401	R	rec	2a4e6481-3d7a-4797-ab6e-ae1da0184159
2023-04-26 14:14:16.128336	2023-04-26 14:14:16.128347	cidref	259951293	R	rec	a409f7d1-dc63-42eb-b421-49172b5e9e52
2023-04-26 14:14:16.210127	2023-04-26 14:14:16.21014	cidref	259974811	R	rec	0f7438dd-95f9-4fc1-8667-ab77db73575b
2023-04-26 14:14:16.291133	2023-04-26 14:14:16.291148	cidref	259995118	R	rec	2ec47001-1b19-41f5-83b8-3eabc612f6de
2023-04-26 14:14:16.390035	2023-04-26 14:14:16.390047	cidref	261107909	R	rec	e0075289-5081-4250-bccd-3e8428275706
2023-04-26 14:14:16.479852	2023-04-26 14:14:16.479868	cidref	261196715	R	rec	3f143612-1d17-40d9-8949-5bfe6b94058b
2023-04-26 14:14:16.588962	2023-04-26 14:14:16.588975	cidref	261901532	R	rec	16d9fcdc-db99-4092-81a9-1845c7ed8cd3
2023-04-26 14:14:16.692553	2023-04-26 14:14:16.692558	cidref	262125927	R	rec	b1a10f3c-fcf2-4f5b-b967-586cb519c70d
2023-04-26 14:14:16.795585	2023-04-26 14:14:16.795601	cidref	262413817	R	rec	0c3e7c04-52bd-48f3-a3e1-8199ed192ba5
2023-04-26 14:14:16.900714	2023-04-26 14:14:16.90073	cidref	262414023	R	rec	775e2129-c5f7-48b1-a9de-d03562c2ae39
2023-04-26 14:14:16.993444	2023-04-26 14:14:16.993459	cidref	262414082	R	rec	889e88f9-5030-4e39-8f8d-03589301dd69
2023-04-26 14:14:17.083462	2023-04-26 14:14:17.083467	cidref	262414112	R	rec	12eeca7f-fb50-4efc-8b31-bb053b8c6716
2023-04-26 14:14:17.142245	2023-04-26 14:14:17.14225	cidref	262668858	R	rec	1e190168-f8b6-43e7-9008-c098ed32d068
2023-04-26 14:14:17.220136	2023-04-26 14:14:17.220147	cidref	262669234	R	rec	13ea77f3-0208-4e61-b012-0f4dcb0487b3
2023-04-26 14:14:17.305403	2023-04-26 14:14:17.305413	cidref	262669242	R	rec	8fead02a-c03f-4f23-bd23-99d33759f9d4
2023-04-26 14:14:17.393219	2023-04-26 14:14:17.393234	cidref	262669250	R	rec	e7a3ccee-e36e-4cb8-8f80-4d1b82cd9301
2023-04-26 14:14:17.485503	2023-04-26 14:14:17.485518	cidref	262805111	R	rec	fe41a7bc-69c9-4e05-8529-cb3d90d6581d
2023-04-26 14:14:17.572165	2023-04-26 14:14:17.572181	cidref	262915219	R	rec	d8cd24b2-6eea-4374-9efc-e676dc8b0f09
2023-04-26 14:14:17.674435	2023-04-26 14:14:17.674445	cidref	262928264	R	rec	f9655b93-6534-44c2-ba0e-320b1b83f2b8
2023-04-26 14:14:17.767658	2023-04-26 14:14:17.767674	cidref	262928507	R	rec	41aae183-c1b6-4e0b-9933-106e3e151b75
2023-04-26 14:14:17.870659	2023-04-26 14:14:17.870675	cidref	262928701	R	rec	949e1e33-2a8b-4da7-a7a0-394a88c541c4
2023-04-26 14:14:17.972225	2023-04-26 14:14:17.972236	cidref	263492680	R	rec	566f4e11-ebfc-4d45-b237-771ac3e16cd0
2023-04-26 14:14:18.088506	2023-04-26 14:14:18.088518	cidref	263499979	R	rec	225111e8-260a-4a15-b883-9322a84d44d5
2023-04-26 14:14:18.16007	2023-04-26 14:14:18.160075	cidref	263500047	R	rec	ec901989-b0af-4fe9-8b47-1a95fadcfff9
2023-04-26 14:14:18.215303	2023-04-26 14:14:18.215314	cidref	263500071	R	rec	df63c8bc-2fe7-4fd2-b56e-4cd62f084e42
2023-04-26 14:14:18.303938	2023-04-26 14:14:18.30395	cidref	263500187	R	rec	82c0260b-9d1d-4ac5-bef2-cd5fcc2c623c
2023-04-26 14:14:18.401687	2023-04-26 14:14:18.4017	cidref	26371425X	R	rec	2dab6bed-3804-4ad8-8e7f-28d573096bc4
2023-04-26 14:14:18.487868	2023-04-26 14:14:18.487883	cidref	263714268	R	rec	132bf81c-34dc-414c-a838-e0faac88ed19
2023-04-26 14:14:18.583183	2023-04-26 14:14:18.583194	cidref	263714292	R	rec	ee0cd533-b769-46ba-8499-314ca9ade912
2023-04-26 14:14:18.702104	2023-04-26 14:14:18.70212	cidref	263714306	R	rec	1e85493d-f064-4ba9-9eaf-cbfab15df65a
2023-04-26 14:14:18.796994	2023-04-26 14:14:18.797007	cidref	263714314	R	rec	66550155-f140-426e-9d4b-e87da8098a85
2023-04-26 14:14:18.900057	2023-04-26 14:14:18.90007	cidref	263714322	R	rec	84921ea8-85c0-4c16-bfe9-003bda1ae7a9
2023-04-26 14:14:18.99285	2023-04-26 14:14:18.992861	cidref	263714365	R	rec	d87f6d71-59e0-4751-b7db-95b9ad59f781
2023-04-26 14:14:19.084708	2023-04-26 14:14:19.084719	cidref	263714373	R	rec	5ef99375-7e96-4eb5-9737-5d1d390d0f8c
2023-04-26 14:14:19.17686	2023-04-26 14:14:19.176865	cidref	26371439X	R	rec	04520cda-15b8-4753-b5ad-00632be30748
