2020-08-30 20:04:39.14132	2020-08-30 20:04:39.141326	idref	033967776	R	rec	83e4c1a1-a732-43ac-afb8-917a5c29e3c7
2020-08-30 20:04:39.282996	2020-08-30 20:04:39.283003	idref	057286752	R	rec	9a2ae208-d2a1-4ce3-b8af-9b01fc21fcd0
2020-08-30 20:04:39.373048	2020-08-30 20:04:39.373054	idref	068979401	R	rec	6a3e7604-0b50-44b8-bf18-ccd69319dbee
2020-08-30 20:04:39.50164	2020-08-30 20:04:39.501646	idref	069774331	R	rec	902e26ad-59a3-4a71-bc25-b909499f047d
2020-08-30 20:04:39.591573	2020-08-30 20:04:39.591578	idref	070483981	R	rec	5028d5cd-d454-4297-a8d4-49eba7b0a8eb
2020-08-30 20:04:39.684969	2020-08-30 20:04:39.684974	idref	073462012	R	rec	1a0f6680-8eeb-4a3d-86b5-8b0f21faa9d5
2020-08-30 20:04:39.792234	2020-08-30 20:04:39.792239	idref	074087061	R	rec	4924cec3-5b70-436c-99e9-46e8d491b669
2020-08-30 20:04:40.558889	2020-08-30 20:04:40.558894	idref	076133915	R	rec	cedb00a6-0d46-4e02-8dc0-3e86621cd236
2020-08-30 20:04:40.667273	2020-08-30 20:04:40.667278	idref	078633907	R	rec	fe23917b-31c2-4e30-87a9-c4c3f92f088a
2020-08-30 20:04:40.755298	2020-08-30 20:04:40.755303	idref	081589093	R	rec	4d927f85-60ec-42a3-821d-a984ec67a908
2020-08-30 20:04:40.855638	2020-08-30 20:04:40.855644	idref	081780931	R	rec	736aec61-6b18-4546-80ea-e5d5060d5701
2020-08-30 20:04:40.949449	2020-08-30 20:04:40.949454	idref	081816529	R	rec	246836a9-df8b-42dd-a551-babe65d89379
2020-08-30 20:04:41.046071	2020-08-30 20:04:41.046077	idref	085209910	R	rec	fa0c37d1-ce02-4c9f-a7d5-d8031fa462b3
2020-08-30 20:04:41.158077	2020-08-30 20:04:41.158082	idref	087876035	R	rec	23261747-569b-4de6-a833-0c80ffe8c6e1
2020-08-30 20:04:41.257638	2020-08-30 20:04:41.257644	idref	088356809	R	rec	92028a14-80fc-4da1-a743-5a0d93f303fb
2020-08-30 20:04:41.360965	2020-08-30 20:04:41.36097	idref	095116672	R	rec	c5cbb1ea-e5e8-42bd-ae8c-25091ff3988e
2020-08-30 20:04:41.460797	2020-08-30 20:04:41.460802	idref	097556505	R	rec	eb30667b-bc98-4cf6-9627-2ca7cdca8565
2020-08-30 20:04:41.561836	2020-08-30 20:04:41.561841	idref	098326635	R	rec	0b889cf2-e6a4-4db3-b9a2-33ffdfad2695
2020-08-30 20:04:41.691585	2020-08-30 20:04:41.69159	idref	104547677	R	rec	ae911772-489d-495b-90ab-32b0ab5895aa
2020-08-30 20:04:41.795372	2020-08-30 20:04:41.795378	idref	106993542	R	rec	67cfba4c-a280-4b95-895d-98bb4ba74b49
2020-08-30 20:04:41.897611	2020-08-30 20:04:41.897617	idref	112244424	R	rec	d8997457-3b65-4815-9446-a5b66bef093c
2020-08-30 20:04:42.002496	2020-08-30 20:04:42.002501	idref	124563627	R	rec	1f6627e4-0049-490c-a98e-37cde98dd151
