2020-08-30 20:04:11.992417	2020-08-30 20:04:11.992423	bnf	10000690	R	rec	1b3cb205-43f6-4733-9fc5-4d4edaaff3d1
2020-08-30 20:04:12.185073	2020-08-30 20:04:12.185079	bnf	10000728	R	rec	bd028736-8ee9-430c-8b24-1a7b5e5e2804
2020-08-30 20:04:12.297736	2020-08-30 20:04:12.297741	bnf	10000780	R	rec	e48e8902-a300-40b2-9742-f11086887b37
2020-08-30 20:04:12.419811	2020-08-30 20:04:12.419817	bnf	10000803	R	rec	06f21c65-5596-4657-b5c6-daebf26537a7
2020-08-30 20:04:12.524278	2020-08-30 20:04:12.524283	bnf	10000849	R	rec	4d7a8e97-3acf-44f5-8685-efbe3b0f1d09
2020-08-30 20:04:13.019765	2020-08-30 20:04:13.019771	bnf	10001062	R	rec	ba0d5e89-a9af-4924-92b2-05db7a9acda3
2020-08-30 20:04:13.130772	2020-08-30 20:04:13.130778	bnf	10001083	R	rec	bf0753b7-c03e-4911-a054-370cacb9fab9
2020-08-30 20:04:13.229155	2020-08-30 20:04:13.229161	bnf	10001146	R	rec	d1f903d2-5071-4feb-b4f2-373875c67b15
2020-08-30 20:04:13.323268	2020-08-30 20:04:13.323273	bnf	10001312	R	rec	d3de2670-2983-48cb-9ae8-dd617520ce4e
2020-08-30 20:04:13.424289	2020-08-30 20:04:13.424295	bnf	10001392	R	rec	83b0ad9f-d65d-49f5-9372-160755982052
2020-08-30 20:04:13.582911	2020-08-30 20:04:13.582916	bnf	10001433	R	rec	b62bc7a8-9e1d-483b-85be-dbf3690d7cf1
2020-08-30 20:04:13.679078	2020-08-30 20:04:13.679083	bnf	10001463	R	rec	d37b97ee-0c19-4dc6-89c9-5177ea145065
2020-08-30 20:04:13.769026	2020-08-30 20:04:13.769032	bnf	10001495	R	rec	58c86ed4-5767-4f80-9c56-e048fe418aa9
2020-08-30 20:04:13.850725	2020-08-30 20:04:13.85073	bnf	10001532	R	rec	a6d6cc4d-9397-41ba-bab9-c8b726785482
2020-08-30 20:04:13.933848	2020-08-30 20:04:13.933854	bnf	10001604	R	rec	b51a6305-0093-4b8c-a4b9-88697a9a754b
2020-08-30 20:04:14.019925	2020-08-30 20:04:14.019931	bnf	10001621	R	rec	42467a0f-385f-491a-8242-3d496129b0d5
2020-08-30 20:04:14.121349	2020-08-30 20:04:14.121354	bnf	10001899	R	rec	08bc93d2-bda1-4d38-a768-8cafcc6d729a
2020-08-30 20:04:14.215788	2020-08-30 20:04:14.215793	bnf	10001964	R	rec	ac3167a4-0a34-41ee-bebb-7a19e2c9561e
2020-08-30 20:04:14.297698	2020-08-30 20:04:14.297704	bnf	10002159	R	rec	58971bb6-846d-4284-b209-74f0f8558c94
2020-08-30 20:04:14.407276	2020-08-30 20:04:14.407282	bnf	10002296	R	rec	3062aa6b-0b48-4465-b576-5b635d0385e5
2020-08-30 20:04:14.49375	2020-08-30 20:04:14.493755	bnf	10002308	R	rec	5627c330-9d85-4b9a-9646-70b860e2fcbf
2020-08-30 20:04:14.58524	2020-08-30 20:04:14.585246	bnf	10002423	R	rec	5a350160-c448-4eee-92ae-5f96abd45f26
2020-08-30 20:04:14.678187	2020-08-30 20:04:14.678192	bnf	10002451	R	rec	4b771241-67d9-4a1f-b8cd-1a281f6e8ccd
2020-08-30 20:04:14.778134	2020-08-30 20:04:14.77814	bnf	10002647	R	rec	34f39714-15bf-470c-8cfc-7e21ee81e039
2020-08-30 20:04:14.862225	2020-08-30 20:04:14.862231	bnf	10002677	R	rec	bb20340a-32be-477e-9f06-068c94fbfbbf
2020-08-30 20:04:14.948868	2020-08-30 20:04:14.948874	bnf	10002724	R	rec	bcb9f420-e2ca-42d9-8a73-dd158038028f
2020-08-30 20:04:15.031069	2020-08-30 20:04:15.031074	bnf	10002868	R	rec	ad4add8b-f079-4750-8161-415ea45e95f0
2020-08-30 20:04:15.144323	2020-08-30 20:04:15.144328	bnf	10002891	R	rec	401dfc06-11fb-4a14-802b-ac2fecbb28a2
2020-08-30 20:04:15.229933	2020-08-30 20:04:15.229939	bnf	10002948	R	rec	d42d92d6-cdd5-418e-910f-721815971a8f
2020-08-30 20:04:15.324091	2020-08-30 20:04:15.324097	bnf	10002968	R	rec	51b102c7-0a95-4be3-94bb-8f3ab1094fa4
2020-08-30 20:04:15.410973	2020-08-30 20:04:15.410978	bnf	10003282	R	rec	440fd9e6-d7c0-40c8-9852-1268e2575099
2020-08-30 20:04:15.498244	2020-08-30 20:04:15.49825	bnf	10003371	R	rec	002f990e-bad4-4368-a856-33a605540c66
2020-08-30 20:04:15.579135	2020-08-30 20:04:15.579141	bnf	10003493	R	rec	a705e304-32dc-481a-be75-396671bf02ad
