2024-09-11 09:00:07.88133	2024-09-11 09:00:07.881335	aggnd	000193364	R	rec	c2f0be96-47fd-494b-92fb-436b3d1b145a
2024-09-11 09:00:07.093551	2024-09-11 09:00:07.093556	aggnd	000018953	R	rec	e3369939-9f08-48f2-95a6-05e0c9402d4e
2024-09-11 09:00:07.164376	2024-09-11 09:00:07.164381	aggnd	00002676X	R	rec	4dabbb12-8946-4c70-8ea0-fc14ae9cb855
2024-09-11 09:00:07.211116	2024-09-11 09:00:07.211121	aggnd	000089540	R	rec	1f2d6493-42bb-411f-8dce-1df3769a7768
2024-09-11 09:00:07.256728	2024-09-11 09:00:07.256733	aggnd	000115460	R	rec	6e9ebb7a-a94c-4527-a3fc-4de2ea4baafa
2024-09-11 09:00:07.320149	2024-09-11 09:00:07.320154	aggnd	000125121	R	rec	10f91c0f-2b3a-4b35-ae82-23c84ac731f6
2024-09-11 09:00:07.383657	2024-09-11 09:00:07.383661	aggnd	000132764	R	rec	d2580931-7d29-49fc-9dbb-c19562bafb19
2024-09-11 09:00:07.430374	2024-09-11 09:00:07.43038	aggnd	000139076	R	rec	02c9896c-81bc-4113-bbc7-1064610aa63b
2024-09-11 09:00:07.480473	2024-09-11 09:00:07.480477	aggnd	000140899	R	rec	51635452-32ed-4102-ab81-ce1491f240b7
2024-09-11 09:00:07.528665	2024-09-11 09:00:07.52867	aggnd	00014388X	R	rec	e2861ae5-427f-41db-ab19-611d3d2c04ec
2024-09-11 09:00:07.579796	2024-09-11 09:00:07.579801	aggnd	000151408	R	rec	c6deb5b9-d4c3-43c1-8594-2c66fca9809c
2024-09-11 09:00:07.627249	2024-09-11 09:00:07.627255	aggnd	000161632	R	rec	63de79f5-a74d-4b63-9a19-daeb9599dfc9
2024-09-11 09:00:07.678333	2024-09-11 09:00:07.678338	aggnd	000163791	R	rec	9b441455-63ce-4a38-94a6-5ce8af326be9
2024-09-11 09:00:07.729443	2024-09-11 09:00:07.729449	aggnd	000167088	R	rec	30291e16-ee3d-4dc9-a04d-fa80f6bf1321
2024-09-11 09:00:07.77719	2024-09-11 09:00:07.777195	aggnd	000175978	R	rec	335d5945-92d6-456c-aac8-ac2ea4ae79c4
2024-09-11 09:00:07.829298	2024-09-11 09:00:07.829303	aggnd	000178020	R	rec	59101160-99fe-4d6f-8191-ca5b54613f75
2024-09-11 09:00:07.93493	2024-09-11 09:00:07.934935	aggnd	000250422	R	rec	1577ac46-0d51-4d06-aca3-d6f4a4fbb929
2024-09-11 09:00:07.983989	2024-09-11 09:00:07.983994	aggnd	000269905	R	rec	0666045e-4e3b-4801-bc4c-2ea1ca0d108d
2024-09-11 09:00:08.031771	2024-09-11 09:00:08.031776	aggnd	00037959X	R	rec	3f3bfadb-38d6-4575-8954-ba13494431da
2024-09-11 09:00:08.077863	2024-09-11 09:00:08.077869	aggnd	000390003	R	rec	43dcf16f-876f-4bd0-a45f-ee7e82de4915
2024-09-11 09:00:08.128108	2024-09-11 09:00:08.128112	aggnd	000409928	R	rec	fb86ee2a-37cf-4a4e-9083-58467f676246
2024-09-11 09:00:08.176454	2024-09-11 09:00:08.176459	aggnd	000425729	R	rec	0ec8ef6e-fd71-43ca-8c61-172b621c26fc
2024-09-11 09:00:08.225141	2024-09-11 09:00:08.225146	aggnd	000438049	R	rec	090ae3e3-4d8b-4fb7-a7df-7d0bd03e1e0e
2024-09-11 09:00:08.272176	2024-09-11 09:00:08.272181	aggnd	000441678	R	rec	e5b236b4-3a9e-4fff-8d4e-ca5975250a11
2024-09-11 09:00:08.321608	2024-09-11 09:00:08.321613	aggnd	00045561X	R	rec	2db59ab3-16eb-4dd9-807d-5080e281a885
2024-09-11 09:00:08.373271	2024-09-11 09:00:08.373277	aggnd	000549568	R	rec	989b5c2f-9e48-4e43-82a4-703e25ce75a7
2024-09-11 09:00:08.427572	2024-09-11 09:00:08.427577	aggnd	000555851	R	rec	7a4d7fb7-ab06-4d4b-8acf-69bd5fa5fb46
2024-09-11 09:00:08.47967	2024-09-11 09:00:08.479674	aggnd	000602140	R	rec	874a03e4-2e16-48a5-af13-66ceecbb6193
2024-09-11 09:00:08.536222	2024-09-11 09:00:08.536226	aggnd	000613258	R	rec	945a410b-27d5-4aeb-b847-458b0de5bea0
2024-09-11 09:00:08.589948	2024-09-11 09:00:08.589952	aggnd	000613665	R	rec	b8e1e4f5-76ca-4f1b-a50b-544224483e35
2024-09-11 09:00:08.642754	2024-09-11 09:00:08.642759	aggnd	000662348	R	rec	206458db-8178-4142-a85d-75929b448e3f
