2023-02-25 18:28:12.58694	2023-02-25 18:28:12.586946	viaf	10001407	R	rec	7f2aab54-8daf-4da0-8b2e-e46a5590e710
2023-02-25 18:28:12.663711	2023-02-25 18:28:12.663716	viaf	100109330	R	rec	bfe83405-bc28-4858-97c3-ba7e45fc4fc2
2023-02-25 18:28:12.703277	2023-02-25 18:28:12.703281	viaf	1001159234731203372537	R	rec	89fc5682-fa18-46c9-98b7-52f39919b971
2023-02-25 18:28:12.736431	2023-02-25 18:28:12.736436	viaf	100119582	R	rec	4672d31f-4cd8-4155-97c7-c0322037f47c
2023-02-25 18:28:12.766961	2023-02-25 18:28:12.766966	viaf	10014052	R	rec	9e667f3c-83e9-4762-a608-79ac3d57799e
2023-02-25 18:28:12.799416	2023-02-25 18:28:12.799421	viaf	100144928704054440114	R	rec	5ede3039-d9d4-4471-afa4-23fbf1a903cd
2023-02-25 18:28:12.831957	2023-02-25 18:28:12.831962	viaf	100147094985625081522	R	rec	f1fdff3c-5915-4cb0-b10f-7eb5751a5b15
2023-02-25 18:28:12.86093	2023-02-25 18:28:12.860934	viaf	100149804	R	rec	98efcff4-ebb1-4a00-a97e-f51a06d29cd9
2023-02-25 18:28:12.89231	2023-02-25 18:28:12.892316	viaf	100150565742606252567	R	rec	2c5a0844-5e25-4ef4-89d2-5b6270e0bef4
2023-02-25 18:28:12.921316	2023-02-25 18:28:12.921321	viaf	100151302888048660222	R	rec	76bc40e9-f9b5-4da2-a8a3-63973e7a7722
2023-02-25 18:28:12.950773	2023-02-25 18:28:12.950778	viaf	100151836552720401901	R	rec	b7b72eea-1fec-4d1f-ade0-cac2e10f80e0
2023-02-25 18:28:12.990096	2023-02-25 18:28:12.990106	viaf	100152380054401760785	R	rec	f16010e2-b5a6-44cc-b06f-c6f20af1904d
2023-02-25 18:28:13.032123	2023-02-25 18:28:13.032128	viaf	100155767374427761206	R	rec	baf28be2-c37f-4ba5-88aa-857e4dfcb462
