2020-12-12 14:36:58.839468	2020-12-12 14:36:58.839474	corero	A009955971	R	rec	376fdcd6-c068-410c-8cda-1236f3fdcb74
2020-12-12 14:36:58.958478	2020-12-12 14:36:58.958484	corero	A010077990	R	rec	9cc9e9cd-ae73-453c-8d95-8940b20bc12b
2020-12-12 14:36:58.991024	2020-12-12 14:36:58.99103	corero	A021001001	R	rec	df66f7c6-f928-4507-82ec-7773a2f34a93
2020-12-12 14:36:59.055081	2020-12-12 14:36:59.055087	corero	A021001003	R	rec	418ca8d7-150f-4615-8c0e-c0b09e45c37d
2020-12-12 14:36:59.089854	2020-12-12 14:36:59.08986	corero	A021001004	R	rec	afc12629-8cd3-4c03-8e6f-e24602b5a5aa
2020-12-12 14:36:59.121708	2020-12-12 14:36:59.121714	corero	A021001005	R	rec	574bdccb-1b59-4f5c-ac4a-093ab458c427
2020-12-12 14:36:59.151192	2020-12-12 14:36:59.151199	corero	A021001006	R	rec	6b27d834-3a58-4468-bae4-ee51a174199a
2020-12-12 14:36:59.190135	2020-12-12 14:36:59.190141	corero	A021001007	R	rec	3312cc76-7fa9-4ab2-8890-3e29705ba821
2020-12-12 14:36:59.228153	2020-12-12 14:36:59.228159	corero	A021001008	R	rec	d2ceb4d1-c409-4f1b-9c52-8207dbe382ed
2020-12-12 14:36:59.261134	2020-12-12 14:36:59.26114	corero	A021001009	R	rec	fa4097ac-0b1b-4204-902f-7e3a11939935
2020-12-12 14:36:59.33009	2020-12-12 14:36:59.330096	corero	A021001012	R	rec	1fcc736c-978c-4381-ac0b-dc5db0024386
2020-12-12 14:36:59.369802	2020-12-12 14:36:59.369808	corero	A021001013	R	rec	1a7cbd5a-47a7-4c13-a2b9-2c1e92f21db6
2020-12-12 14:36:59.405473	2020-12-12 14:36:59.40548	corero	A021001014	R	rec	2018d2d2-4944-48e7-803f-32c78e8bd61c
2020-12-12 14:36:59.438799	2020-12-12 14:36:59.438805	corero	A021001016	R	rec	80ba9ac3-669c-45f1-b2c0-fd180b60d196
2020-12-12 14:36:59.474065	2020-12-12 14:36:59.474071	corero	A021001017	R	rec	23433db2-ea6c-4da1-adce-312b757304bd
2020-12-12 14:36:59.510798	2020-12-12 14:36:59.510804	corero	A021001018	R	rec	43d77699-a545-4b48-82e0-50475e29457d
2020-12-12 14:36:59.544821	2020-12-12 14:36:59.544827	corero	A021001021	R	rec	6330832f-e07f-403f-b8e4-9ab303bcbd7f
2020-12-12 14:36:59.575198	2020-12-12 14:36:59.575204	corero	A021001023	R	rec	d20f2d8c-3f60-45fe-ab75-912de673875c
2020-12-12 14:36:59.609266	2020-12-12 14:36:59.609272	corero	A021001024	R	rec	1a8efe7b-201e-4852-ae3a-f9d20e52789f
2020-12-12 14:36:59.640448	2020-12-12 14:36:59.640454	corero	A021001025	R	rec	a279ec76-1a65-4262-acbf-1514a6d251f5
